"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PD020","PD030","PD050","PD060","PD070","PD080","PD090","PW010","PW020","PW030","PW040","PW050","PW060","PW070","PW080","PW090","PW100","PW110","PW120","PW130","PW140","PW150","PW160","PW170","PW180","PW190","PW200","PW210","PW220","PX010","PX020","PX030","PX040","PX050","PX200"
"2013","LT",792841,253.663943990665,"NA","1","2013","20","1",1954,"1","2","3","LT","1","NA","3","1","NA","NA","NA","NA","3","8","40","NA","h","NA","12","1","1","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,9844,0,0,2200,1,0,0,0,433,0,0,156,0,0,1,"2","1","1","3","1","3","1","8","8","9","10","5","2","1","5","3","7","7","5","1","99","7","10","1","NA","6","7","5","1","3.4528",58,79284,"1","2","185.9503"
"2013","LT",792842,253.663943990665,"NA","2","2013","14","1",1959,"2","2","3","LT","2","NA","5","1","NA","NA","NA","NA","3","8","40","NA","b-e","NA","NA","1","2","NA","NA","NA","NA","4","1","3","2","NA","2","NA",1,1,3244,0,0,976,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","6","3","NA","NA","NA","3","4","2","3","NA","NA","NA","7","NA","7","NA","8","1","1","5","10","10","3","3.4528",53,79284,"1","6","142.57282"
"2013","LT",792991,253.663943990665,"NA","2","2013","20","4",1968,"1","2","2","LT","2","NA","3","1","NA","NA","NA","NA","3","7","40","2","f","NA","13","1","2","NA","NA","NA","NA","4","2","2","1","NA","2","NA",1,1,7747,0,0,198,1,0,0,0,0,0,0,569,0,0,1,"1","NA","2","3","2","1","1","4","8","3","10","3","4","2","3","NA","9","10","5","7","5","3","NA","1","NA","4","10","8","1","3.4528",44,79299,"1","3","190.85379"
"2013","LT",792992,253.663943990665,"NA","2","2013","18","4",1932,"2","2","1","LT","2","NA","2","7","NA","NA","NA","NA","3","9","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,0,0,0,1725,1,0,0,0,0,4251,0,0,0,0,1,"1","1","1","3","2","1","2","7","99","9","NA","5","3","3","3","NA","NA","NA","8","4","5","7","NA","1","1","6","NA","NA","NA","3.4528",80,79299,"1","3","201.11533"
"2013","LT",793141,253.663943990665,"NA","2","2013","20","1",1968,"1","2","1","LT","2","NA","5","3","NA","2","2","NA","1","6","NA","NA","a","NA","11","NA","2","NA","NA","NA","NA","3","1","3","1","NA","2","NA",1,1,2430,0,0,149,1,0,0,0,0,0,0,0,0,0,1,"2","1","1","3","1","1","1","7","7","NA","4","4","5","2","2","5","8","NA","8","3","8","7","9","1","1","7","6","1","3","3.4528",44,79314,"1","6","1312.14473"
"2013","LT",793142,253.663943990665,"NA","1","2013","22","3",1971,"2","2","3","LT","2","NA","5","1","NA","NA","NA","1","3","7","40","NA","b-e","NA","13","1","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,16029,0,0,1446,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","1","8","9","5","4","2","4","2","3","2","10","NA","6","3","1","7","7","1","1","6","7","9","2","3.4528",41,79314,"1","2","155.80292"
"2013","LT",793421,253.663943990665,"NA","2","2013","22","1",1945,"2","5","1","LT","2","NA","4","7","NA","NA","NA","NA","3","3","40","NA","NA","NA","13","1","2","NA","NA","NA","NA","4","1","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,2240,0,0,0,0,1,"1","1","1","3","1","1","6","6","8","4","5","5","NA","2","4","2","NA","NA","4","1","2","6","10","2","1","5","99","8","2","3.4528",67,79342,"1","5","314.6921"
"2013","LT",793422,253.663943990665,"NA","2","2013","25","1",1946,"1","2","1","LT","2","NA","3","7","NA","1","NA","NA","3","6","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","3","1","1","2","NA","2","NA",1,1,0,0,0,674,1,0,0,0,0,2590,137,0,0,0,1,"2","1","1","2","3","1","1","8","99","5","8","3","3","3","4","9","NA","NA","NA","NA","5","7","3","1","1","NA","5","6","3","3.4528",66,79342,"1","7","1334.35305"
"2013","LT",793721,253.663943990665,"NA","2","2013","25","4",1950,"1","2","3","LT","2","NA","4","7","NA","2","NA","NA","3","4","20","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","4","1","2","2","NA","2","NA",1,1,612,0,0,1878,1,0,49,0,0,1694,0,197,0,0,1,"1","1","1","1","1","1","1","7","7","4","1","3","3","2","3","3","NA","NA","4","5","7","7","10","1","1","NA","4","8","3","3.4528",62,79372,"1","7","198.80135"
"2013","LT",793722,253.663943990665,"NA","2","2013","20","1",1947,"2","4","3","LT","2","NA","2","7","NA","NA","2","NA","3","9","40","NA","NA","NA","11","1","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,6097,0,0,0,0,1,"1","2","2","1","2","3","6","NA","8","7","10","5","5","9","4","2","7","5","8","NA","6","NA","2","NA","1","7","1","5","2","3.4528",65,79372,"1","2","751.19906"
"2013","LT",794041,253.663943990665,"NA","2","2013","10","3",1932,"2","4","1","LT","2","NA","5","7","NA","1","2","NA","3","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","4","1","3","2","NA","2","NA",1,1,0,0,0,8852,1,0,0,0,0,2927,0,0,0,0,1,"1","1","1","1","1","3","4","8","NA","NA","NA","5","4","NA","4","NA","NA","4","8","1","NA","99","10","1","1","6","6","7","NA","3.4528",80,79404,"1","6","437.04691"
"2013","LT",794042,253.663943990665,"NA","2","2013","20","2",1965,"1","2","3","LT","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","60","NA","o","NA","13","1","2","NA","NA","NA","NA","2","1","3","2","NA","2","NA",1,1,8276,0,0,0,1,0,0,0,0,0,0,1623,0,0,1,"1","1","1","2","1","1","1","NA","9","8","10","4","3","NA","3","3","8","8","9","3","3","6","5","1","1","9","9","9","2","3.4528",47,79404,"1","7","787.50266"
"2013","LT",794051,253.663943990665,"NA","1","2013","NA","2",1970,"2","5","3","LT","2","NA","3","3","NA","NA","NA","NA","1","6","NA","NA","a","NA","NA","1","2","NA","NA","NA","NA","2","2","2","2","6","2","1",1,1,0,0,0,1718,1,0,4745,0,0,0,0,0,0,0,1,"1","1","2","2","1","1","4","7","NA","7","NA","NA","3","9","3","NA","NA","NA","5","3","3","5","99","1","1","NA","NA","7","3","3.4528",42,79405,"1","6","712.94852"
"2013","LT",794052,253.663943990665,"NA","1","2013","16","1",1994,"1","1","2","LT","2","NA","1","6","NA","2","1","NA","NA",,"NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,0,0,0,414,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","1","5","9","10","6","4","3","1","3","1","NA","NA","NA","NA","NA","9","7","2","NA","NA","10","8","2","3.4528",18,79405,"1","7","583.00005"
"2013","LT",794061,253.663943990665,"NA","2","2013","20","2",1953,"1","5","3","LT","2","NA","3","1","NA","1","NA","NA","3","7","NA","NA","f","NA","11","1","2","NA","NA","NA","NA","3","1","3","2","NA","2","NA",1,1,3822,0,0,1121,1,0,0,0,0,0,0,0,0,0,1,"3","1","2","3","1","1","5","9","7","7","10","4","4","2","3","2","NA","NA","9","NA","NA","10","10","1","1","NA","8","8","3","3.4528",59,79406,"1","2","762.58713"
"2013","LT",794062,253.663943990665,"NA","1","2013","20","1",1952,"2","5","1","LT","2","5","3","3","NA","1","NA","NA","3","5","30","NA","g","NA","1","1","2","NA","NA","NA","NA","3","2","3","2","NA","2","NA",1,1,0,0,0,177,1,0,7105,0,0,0,0,0,0,0,1,"3","1","1","2","1","3","1","NA","9","7","8","3","4","1","3","3","NA","9","7","NA","7","NA","6","1","1","5","8","6","NA","3.4528",60,79406,"1","2","787.50266"
"2013","LT",794091,253.663943990665,"NA","2","2013","25","1",1968,"1","2","3","LT","1","NA","5","1","NA","NA","NA","NA","3","8","40","NA","b-e","NA","13","1","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,15633,0,0,0,1,0,0,0,1659,0,0,0,0,0,1,"1","1","2","1","1","3","5","NA","10","4","NA","4","4","4","4","NA","9","7","2","7","7","8","10","1","1","6","8","8","NA","3.4528",44,79409,"1","7","356.84767"
"2013","LT",794092,253.663943990665,"NA","2","2013","40","4",1932,"2","2","3","LT","2","NA","2","7","NA","2","NA","NA","3","4","20","NA","NA","NA","NA","1","2","NA","NA","NA","NA","3","2","2","2","NA","NA","NA",1,1,0,0,0,1941,1,0,0,0,0,2601,0,0,0,0,1,"1","1","1","1","1","3","1","8","10","1","6","2","4","1","3","4","NA","1","8","5","0","NA","9","1","NA","NA","9","10","4","3.4528",80,79409,"1","6","75.48979"
"2013","LT",794231,253.663943990665,"NA","2","2013","20","4",1954,"1","1","3","LT","2","NA","5","1","NA","NA","NA","NA","3","7","40","NA","b-e","5","NA","1","1","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,6476,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","3","1","10","10","9","6","3","NA","2","3","2","6","NA","10","5","NA","NA","9","NA","1","3","NA","8","2","3.4528",58,79423,"1","2","147.75215"
"2013","LT",794232,253.663943990665,"NA","2","2013","20","2",1959,"2","2","3","LT","1","NA","5","1","NA","1","2","NA","3","0 - 1","40","NA","g","NA","NA","NA","2","NA","NA","NA","NA","3","2","3","2","NA","2","NA",1,1,1860,0,0,988,1,237,0,0,0,0,0,0,0,0,1,"1","1","3","3","1","2","1","8","5","8","8","5","3","2","9","3","NA","10","NA","4","7","6","NA","1","1","6","9","10","NA","3.4528",53,79423,"1","6","982.84429"
"2013","LT",794841,253.663943990665,"NA","1","2013","30","1",1960,"1","2","1","LT","2","NA","4","8","NA","1","NA","NA","3","8","NA","NA","NA","NA","1","1","2","NA","NA","NA","NA","2","2","2","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,0,0,0,3431,0,1,"2","1","1","1","3","3","5","7","99","NA","8","4","4","NA","4","2","NA","NA","99","5","6","3","9","1","NA","1","8","NA","2","3.4528",52,79484,"1","5","327.70362"
"2013","LT",794842,253.663943990665,"NA","2","2013","25","3",1932,"2","4","1","LT","2","NA","1","7","NA","1","NA","NA","3","7","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","4","2","3","1","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,2084,0,0,0,0,1,"3","1","2","1","1","1","6","8","6","3","NA","2","2","4","4","1","NA","6","NA","2","2","NA","7","2","1","7","5","9","2","3.4528",80,79484,"1","2","1616.36477"
"2013","LT",794891,253.663943990665,"NA","1","2013","20","1",1942,"2","2","3","LT","2","NA","2","7","NA","1","NA","NA","3","7","40","NA","NA","NA","13","NA","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,0,0,0,94,1,0,0,0,0,7000,0,0,0,0,1,"1","1","1","3","1","1","1","7","9","NA","6","3","4","1","3","9","8","NA","9","2","4","1","NA","1","NA","8","6","7","NA","3.4528",70,79489,"1","7","239.90991"
"2013","LT",794892,253.663943990665,"NA","2","2013","18","1",1940,"1","2","3","LT","2","NA","2","7","NA","NA","NA","NA","3",,"36","NA","NA","NA","12","1","2","NA","NA","NA","NA","3","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,8874,0,0,0,0,1,"2","1","2","1","2","3","5","NA","5","7","9","4","4","3","3","NA","NA","NA","NA","3","7","5","7","1","NA","10","8","8","2","3.4528",72,79489,"1","6","670.53066"
"2013","LT",794931,253.663943990665,"NA","2","2013","10","1",1954,"1","5","1","LT","1","NA","2","8","NA","1","NA","1","3","7","30","NA","NA","NA","13","1","2","NA","NA","NA","NA","4","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,0,0,0,3203,0,1,"2","1","1","2","1","1","1","7","10","10","8","4","3","1","2","NA","NA","NA","4","8","7","6","NA","NA","1","5","8","10","2","3.4528",58,79493,"1","6","147.77567"
"2013","LT",794932,253.663943990665,"NA","2","2013","45","4",1959,"2","5","1","LT","2","NA","3","5","NA","1","NA","NA","3","7","NA","NA","NA","NA","13","1","2","NA","NA","NA","NA","NA","2","1","2","NA","2","NA",1,1,1843,0,0,2776,1,0,0,0,1852,0,0,0,0,0,1,"1","1","1","3","1","1","1","10","7","1","6","NA","3","9","4","NA","NA","NA","6","8","8","NA","8","1","1","NA","7","8","1","3.4528",53,79493,"1","6","1201.88665"
"2013","LT",795011,253.663943990665,"NA","1","2013","NA","3",1932,"1","2","1","LT","2","NA","2","7","NA","1","1","NA","3","8","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","1","3","1","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,1391,0,0,0,0,1,"1","1","1","1","2","1","1","5","6","0","NA","2","4","2","2","2","9","NA","6","6","NA","NA","10","2","1","5","7","6","9","3.4528",80,79501,"1","2","700.93189"
"2013","LT",795012,253.663943990665,"NA","2","2013","19","3",1932,"2","4","1","LT","2","NA","1","7","NA","NA","NA","NA","3","9","40","NA","NA","NA","14","1","2","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,0,0,0,0,1,145,0,0,0,5212,1026,0,0,0,1,"2","1","1","2","NA","1","2","NA","NA","NA","NA","9","5","9","3","3","8","3","7","99","4","6","8","1","NA","9","5","7","3","3.4528",80,79501,"1","6","211.24081"
"2013","LT",795071,253.663943990665,"NA","2","2013","20","4",1959,"1","2","3","LT","2","NA","5","1","NA","NA","NA","NA","3","2","25","NA","b-e","NA","4","1","2","NA","NA","NA","NA","2","1","3","2","NA","1","NA",1,1,7406,0,0,35,1,0,0,0,0,0,0,0,0,0,1,"NA","1","1","2","1","1","1","7","7","7","6","9","3","NA","3","3","NA","10","NA","0","7","9","4","NA","1","7","6","3","2","3.4528",53,79507,"1","2","296.62275"
"2013","LT",795072,253.663943990665,"NA","2","2013","25","1",1961,"2","2","1","LT","2","NA","3","5","NA","NA","NA","NA","3","9","NA","NA","NA","NA","13","1","2","NA","NA","NA","NA","4","1","1","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,4522,0,0,0,0,0,1,"2","1","1","2","1","1","1","4","NA","7","NA","NA","5","2","NA","3","NA","NA","NA","6","6","9","8","1","NA","NA","7","6","3","3.4528",51,79507,"1","2","851.47412"
"2013","LT",795101,253.663943990665,"NA","2","2013","35","1",1986,"1","2","1","LT","1","2","3","1","NA","1","NA","1","NA","7","NA","NA","b-e","NA","NA","NA","2","NA","NA","NA","NA","1","2","3","2","NA","2","NA",1,1,739,0,0,638,1,0,0,0,0,0,0,89,0,0,1,"2","2","3","2","1","1","1","NA","NA","4","6","2","4","2","4","2","NA","NA","10","6","0","NA","7","NA","1","8","NA","NA","2","3.4528",26,79510,"1","5","188.21361"
"2013","LT",795102,253.663943990665,"NA","2","2013","27","2",1987,"2","1","3","LT","2","NA","5","1","NA","NA","NA","NA","3","2","40","NA","b-e","NA","11","1","2","NA","NA","NA","NA","2","1","3","2","NA","2","NA",1,1,7529,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","2","1","1","1","1","5","9","9","2","8","4","NA","3","9","2","9","NA","5","NA","6","8","9","1","NA","8","6","8","2","3.4528",25,79510,"1","2","839.60847"
"2013","LT",795211,253.663943990665,"NA","2","2013","45","1",1995,"1","1","1","LT","2","NA","1","6","NA","1","NA","NA","3",,"NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","2","1","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","1","1","5","NA","NA","5","3","NA","3","NA","3","1","NA","NA","8","6","2","NA","NA","1","NA","NA","8","8","3","3.4528",17,79521,"1","6","147.30434"
"2013","LT",795212,253.663943990665,"NA","2","2013","25","3",1968,"2","2","1","LT","2","NA","5","1","NA","NA","NA","NA","NA","3","40","NA","j","NA","10","1","2","NA","NA","NA","NA","3","1","3","1","NA","2","NA",1,1,4886,0,0,2487,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","3","1","9","7","7","9","4","NA","1","3","NA","9","99","6","5","5","1","5","1","1","99","10","NA","2","3.4528",44,79521,"1","6","639.49129"
"2013","LT",795271,253.663943990665,"NA","2","2013","20","1",1941,"1","4","1","LT","2","NA","2","7","NA","NA","NA","NA","3","8","NA","NA","NA","NA","12","1","2","NA","NA","NA","NA","3","2","3","2","NA","2","NA",1,1,0,0,0,918,1,0,0,0,0,2928,0,0,0,0,1,"1","1","1","1","2","3","1","6","6","6","NA","4","3","NA","9","2","7","5","6","1","NA","8","8","NA","1","NA","NA","8","2","3.4528",71,79527,"1","6","374.02982"
"2013","LT",795272,253.663943990665,"NA","2","2013","20","2",1937,"2","4","3","LT","2","NA","2","7","NA","NA","2","NA","3",,"16","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","1","3","2","NA","2","NA",1,1,0,0,0,119,1,0,0,0,0,2691,262,0,0,0,1,"2","1","3","3","2","1","1","5","99","4","6","4","3","1","3","NA","3","6","10","6","5","7","10","1","1","6","99","4","3","3.4528",75,79527,"1","3","1156.83634"
"2013","LT",795581,253.663943990665,"NA","2","2013","10","3",1957,"2","2","3","LT","2","NA","3","1","NA","NA","2","NA","3","6","NA","NA","a","NA","11","1","2","NA","NA","NA","NA","2","1","2","2","NA","2","NA",1,1,4668,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"3","1","2","3","2","3","5","6","3","6","8","4","2","1","NA","2","7","8","9","4","4","NA","NA","1","1","2","6","8","1","3.4528",55,79558,"1","2","870.47157"
"2013","LT",795582,253.663943990665,"NA","2","2013","29","4",1993,"2","1","1","LT","2","NA","2","6","NA","1","1","NA","NA",,"NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","3","2","3","NA","NA","2","1",1,1,0,0,0,123,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","3","1","NA","NA","3","NA","NA","NA","2","3","2","NA","NA","99","3","5","0","10","NA","1","4","10","5","1","3.4528",19,79558,"1","7","81.96811"
"2013","LT",795651,253.663943990665,"NA","2","2013","28","1",1969,"2","2","1","LT","2","NA","3","1","NA","NA","NA","NA","3","9","24","NA","p","NA","13","1","2","NA","NA","NA","NA","2","2","2","2","NA","2","NA",1,1,9249,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"2","1","1","1","1","1","1","7","9","7","10","NA","4","2","5","1","NA","9","7","5","5","5","7","1","1","7","9","7","2","3.4528",43,79565,"1","2","1334.28281"
"2013","LT",795652,253.663943990665,"NA","2","2013","20","2",1944,"2","2","3","LT","2","NA","5","2","NA","NA","NA","NA","3","2","NA","NA","b-e","NA","11","1","2","NA","NA","NA","NA","NA","2","NA","2","NA","2","NA",1,1,2056,0,0,460,1,0,0,0,0,5285,0,0,0,0,1,"1","1","1","2","2","3","1","8","7","6","8","4","3","2","NA","2","9","6","8","3","3","5","8","1","1","3","9","NA","3","3.4528",68,79565,"1","2","928.64963"
"2013","LT",795791,253.663943990665,"NA","2","2013","10","1",1975,"1","2","3","Other","2","NA","2","1","NA","NA","NA","NA","3","7","40","NA","b-e","NA","13","1","2","NA","NA","NA","NA","2","2","3","2","NA","NA","NA",1,1,54695,0,0,0,1,0,0,0,7960,0,0,0,0,0,1,"2","1","NA","2","1","1","5","NA","9","7","8","3","3","1","NA","3","10","NA","3","8","7","5","NA","NA","1","8","8","10","NA","3.4528",37,79579,"1","2","644.1689"
"2013","LT",795792,253.663943990665,"NA","2","2013","20","3",1935,"2","2","3","LT","2","NA","1","7","NA","NA","NA","NA","3","9","40","NA","NA","NA","NA","1","2","NA","NA","NA","NA","3","1","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,2062,259,0,0,0,1,"1","2","1","3","3","1","1","4","5","9","4","2","3","2","3","2","NA","NA","3","4","5","2","7","1","2","8","10","NA","3","3.4528",77,79579,"1","2","352.38849"
"2013","LT",795851,253.663943990665,"NA","2","2013","16","2",1954,"1","1","3","LT","1","NA","3","5","NA","NA","2","NA","3","7","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,507,0,0,533,1,0,0,0,0,0,0,16,257,0,1,"1","1","1","2","1","1","5","5","10","6","10","NA","NA","3","3","NA","NA","NA","8","99","3","NA","10","2","NA","2","3","7","2","3.4528",58,79585,"1","5","465.63479"
"2013","LT",795852,253.663943990665,"NA","2","2013","37","4",1953,"2","2","1","LT","2","NA","4","8","NA","NA","NA","NA","3","7","40","NA","NA","NA","NA","1","2","NA","NA","NA","NA","4","1","1","2","NA","2","NA",1,1,0,0,0,358,1,0,0,0,0,0,311,0,2662,0,1,"1","1","1","NA","2","1","3","NA","3","NA","10","9","5","NA","2","2","6","NA","NA","5","99","2","9","2","NA","NA","9","7","NA","3.4528",59,79585,"1","6","660.99248"
"2013","LT",796191,253.663943990665,"NA","2","2013","60","2",1952,"1","2","1","LT","2","NA","4","1","NA","1","1","NA","3","7","NA","NA","b-e","NA","12","1","2","NA","NA","NA","NA","2","1","1","2","NA","2","NA",1,1,3658,0,0,889,1,0,0,0,0,0,0,0,0,0,1,"1","1","2","2","1","1","5","4","6","5","8","NA","4","2","NA","5","5","2","6","8","5","6","10","1","1","6","7","9","2","3.4528",60,79619,"1","6","44.3951"
"2013","LT",796192,253.663943990665,"NA","2","2013","15","4",1952,"2","5","1","LT","2","NA","3","1","NA","NA","NA","NA","3","5","40","NA","g","NA","13","2","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,0,0,0,2907,1,0,9468,0,0,0,0,0,0,0,1,"1","1","1","2","2","1","1","8","10","10","8","4","3","3","3","3","NA","10","8","3","5","NA","7","1","1","7","6","4","2","3.4528",60,79619,"1","5","368.64409"
"2013","LT",796371,253.663943990665,"NA","1","2013","15","4",1943,"1","1","3","LT","2","NA","3","8","NA","NA","NA","NA","3","7","40","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","1","3","2","NA","2","NA",1,1,0,0,0,3826,1,0,0,0,0,0,0,0,4659,0,1,"1","1","1","2","1","3","1","4","10","8","8","NA","4","1","3","3","8","7","NA","1","7","6","8","NA","1","7","NA","4","9","3.4528",69,79637,"1","5","376.50769"
"2013","LT",796372,253.663943990665,"NA","2","2013","30","2",1935,"2","1","3","LT","2","NA","2","7","NA","1","NA","NA","NA","7","NA","NA","NA","NA","13","1","2","NA","NA","NA","NA","3","1","3","2","NA","1","NA",1,1,0,0,0,128,1,0,0,0,0,3323,0,0,0,0,1,"3","1","1","2","2","3","1","7","7","8","8","4","2","2","2","2","NA","9","4","99","5","99","9","1","2","8","5","8","NA","3.4528",77,79637,"1","2","428.61947"
"2013","LT",796811,253.663943990665,"NA","1","2013","25","3",1936,"1","4","1","LT","2","NA","2","7","NA","1","NA","NA","3","7","40","NA","NA","NA","NA","1","2","NA","NA","NA","NA","3","2","1","2","NA","1","NA",1,1,0,0,0,775,1,0,0,0,0,2936,0,0,0,0,1,"1","1","2","1","2","3","1","1","7","8","7","4","9","4","3","NA","NA","NA","NA","NA","5","NA","9","1","1","7","NA","5","9","3.4528",76,79681,"1","2","270.89216"
"2013","LT",796812,253.663943990665,"NA","2","2013","25","1",1941,"2","5","2","LT","2","5","4","7","NA","1","NA","NA","3","3","40","NA","NA","NA","13","1","2","NA","NA","NA","NA","5","1","2","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,3108,0,0,0,0,1,"2","1","1","2","NA","1","1","NA","6","8","7","NA","3","2","3","3","8","NA","NA","NA","6","NA","NA","1","NA","4","5","8","2","3.4528",71,79681,"1","7","260.35585"
"2013","LT",796891,253.663943990665,"NA","2","2013","35","3",1947,"2","4","1","LT","2","NA","3","7","NA","NA","NA","NA","2","5","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","1","2","2","NA","2","NA",1,1,0,0,0,1148,1,0,0,0,0,2695,0,0,0,0,1,"2","1","1","2","1","1","1","5","7","99","9","5","3","2","NA","4","NA","NA","5","NA","2","5","8","NA","1","3","10","NA","4","3.4528",65,79689,"1","2","198.56731"
"2013","LT",796892,253.663943990665,"NA","2","2013","20","1",1950,"1","2","1","LT","2","NA","3","7","NA","1","2","1","3","8","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,0,0,0,3367,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","1","NA","7","6","NA","NA","NA","1","9","NA","NA","NA","9","3","2","10","7","1","1","8","NA","8","3","3.4528",62,79689,"1","2","1261.46666"
